1028,DRIVING TOO FAST FOR CONDITIONS
1029,EXPIRED MOTOR VEHICLE INSPECTION STICKER
1030,"MANUFACTURE, DISTRIBUTION OR POSS WITH INTENT TO DISTRIBUTE (PWID) SCHEDULE V"
1031,EXPIRED MOTOR VEHICLE INSPECTION
1032,ADDITIONAL PENALTIES
1033,DAMAGE TO PROPERTY WITH INTENT TO DEFRAUD
1034,ILL/POSS OF HANDGUN BY JUV
1035,THEFT $50-$200 SHOPLIFTING
1036,POSS MARIJUANA 14 GRAMS OR LESS
1037,PEDSESTRIANS PROHIBITED FROM WALKING ON EXPRESSWAYS
1038,HUMAN TRAFFICKING-FRAUD. FORCE OR COERCION
1039,TRAFFIC LAWS APPLY TO PERSONS RIDING BICYCLES
1040,SPEEDING; SCHOOL ZONE
1041,SMOKING PROHIBITED
1042,COMPUTER AIDED SOLITICITATION OF MINOR
1043,HUMAN TRAFFICKING-HUMAN SEX CRIMES
1044,UNLAWFUL PURCHASE OF ALCOHOLIC BEVERAGES BY PERSONS ON BEHALF OF PERSONS UNDER 21
1045,IMPROPER BACKING
1046,THEFT OVER $200 FROM AUTO
1047,SALE/POSSESSION OF LEGEND DRUG
1048,BURG/S NON RES UNK NO FORCE
1049,SEXUAL BATTERY - SEXUAL ASSUALT WITH AN OBJECT
1050,AIDING AND ABETTING OTHER TO ENTER OR REMAIN ON PREMISES WHERE FORBIDDEN
1051,DISTURBING THE PEACE - FISTIC ENCOUNTER
1052,OBTAINING CDS BY FRAUD
1053,COMMITING CRIMES OF VIOLENCE AGAINST A VICTIM 65 YEARS OF AGE OR OLDER
1054,OBSTRUCTION OF JUSTICE - INTIMIDATION OR THREATS
1055,SPECIAL IDENTIFICATION CARDS
1056,SIMPLE ARSON OF RELIGIOUS BUILDING
1057,EMERGENCY VEHICLES; EXCEPTIONS
1058,MVI EXPIRED
1059,PANDERING
1060,DIST/PEACE/INTOXICATION
1061,MISDEMEANOR SEXUAL BATTERY/ASSAULT WITH AN OBJECT
1062,OBST OF HIGHWAY
1063,FAILURE TO YIELD TO EMERGENCY VEHICLES
1064,MANUFACTURE AND POSSESSION OF A BOMB
1065,"MANUFACTURE, DISTRIBUTION OR POSSESSION WITH INTENT TO DISTRIBUTE (PWID) SCHEDULE III"
1066,UNAUTHORIZED REMOVAL OF SHOPPING CART OR BASKETS
1067,PRINCIPAL(CODE MODIFIER)
1068,USE OF FLASHING RED AND BLUE LIGHTS RESTRICTED
1069,FLIGHT FROM OFFICER
1070,OBEDIENCE TO POLICE OFFICERS
1071,LITTER FROM VEHICLES
1072,SOLICITATION FROM ROADWAY PROHIBITED
1073,PUBLIC CONTRACT FRAUD
1074,FALSE STATEMENTS AND FALSE OR ALTERED DOCUMENTS; UNCLAIMED PROPERTY CLAIM
1075,DIST/MANF SCH 2 DRUG
1076,PROHIB TURNS
1077,POSS SCH 2 DRUGS
1078,"WEARING OR POSSESSING BODY ARMOR, BY A STUDENT OR NON-STUDENT ON SCHOOL PROPERTY."
1079,FALSE INSPECTION STICKER
1080,"PEDESTRIANS SOLICITING RIDES, BUSINESS, EMPLOYMENT OR CONTRIBUTIONS OF A CHARITABLE NATURE"
1081,BRAKE EQUIPMENT REQUIRED
1082,OBEY STOP SIGNS
1083,CONTROL OF AIR POLLUTION FROM OUTDOOR BURNING (OPEN BURNING)
1084,CREDIT CARD FRAUD
1085,RAPE/AGG (VAGINAL)
1086,AGGRAVATED ORAL SEXUAL BATTERY
1087,RECKLESS DISCHARGE OF A FIREARM AT A PARADE OR DEMONSTRATION
1088,POSS MARIJUANA/CC
1089,PROHIBITED SEXUAL CONDUCT BETWEEN AN EDUCATOR AND STUDENT.
1090,FALSE OR ALTERED LOTTERY TICKETS
1091,DISOBEY RED LIGHT
1092,UNLAWFUL SALES OR SERVING TO PERSONS UNDER TWENTY-ONE
1093,CRIMINAL NEGLIGENCE
1094,"INTERCEPTION AND DISCLOSURE OF WIRE, ELECTRONIC, OR ORAL COMMUNICATIONS"
1095,FAIL/YIELD EMERGENCY VEH/CC
1096,UNAUTHORIZED USE OF WIFI - JUVENILE PORNOGRAPHY
1097,PROHIBITED ACTS; ALL SCHEDULES - FORGERY
1098,FALSE STATEMENTS; UNCLAIMED PROPERTY CLAIM
1099,CRIME AGAINST NATURE BY SOLICITATION
1100,LIMITATIONS ON BACKING
1101,DRIVING ON RIGHT SIDE OF ROAD
1102,DETERMINATION OF DRUG PARAPHENALIA
1103,GAMBLING
1104,SPEEDING IN A SCHOOL ZONE
1105,PEDESTRIANS SOLICITING RIDES OR BUSINESS
1106,ONE WAY ROADWAYS/CC
1107,INSURANCE FRAUD-AUTO POLICIES
1108,KEEPING DISORD PLACE/CC
1109,STOP LAMPS REQUIRED
1110,TATTOOING MINORS
1111,GAMBLING IN PUBLIC/CC
1112,"SALE,DISTRIBUTION OR MAKING AVAILABLE TO MINORS PUBLICATIONS ENCOURAGING, ADVOCATING OR FACILITATING THE ILLEGAL USE OF CONTROLLED DANGEROUS SUBSTANCES"
1113,ENTRY ON OR REMAINING ON SITE OF A SCHOOL OR RECREATIONAL ATHLETIC CONTEST AFTER BEING FORBIDDEN
1114,FORGERY OF A CERTIFICATE OF INSURANCE IDENTIFICATION CARD.
1115,RESISTING AN OFFICER - AGGRAVATED ASSAULT
1116,DISTURBING THE PEACE
1117,POSS/MANUFAC OF BOMB
1118,DISTURBING THE PEACE - UNLAWFUL ASSEMBLY
1119,EXPIRED DRIVERS LICENSE
1120,WIRE-TAPPING PROHIBITED
1121,LOADS OF LOOSE MATERIALS ON VEHICLES
1122,PROSTITUTION; PERSONS UNDER SEVENTEEN; ADDITIONAL OFFENSES
1123,OBTAINING LEGEND DRUGS BY MISREPRESENTATION OR FRAUD
1124,CRIMINAL ABORTION BY MEANS OF ABORTION-INDUCING DRUGS
1125,3RD OFFENSE OPERATING WHILE INTOXICATED
1126,"BARRICADES, SIGNS, AND SIGNALS; PROHIBITION AGAINST TAMPERING WITH"
1127,MOTORCYCLE ENDORSEMENT REQUIRED
1128,PARKING FOR MOBILITY-IMPAIRED PERSONS
1129,TRUANCY BY SCHOOL AGE CHILD
1130,MEDICAID FRAUD
1131,RIDING ON MOTORCYCLES
1132,SOLICITATION FOR MURDER
1133,(ATTEMPTED) MANSLAUGHTER
1134,MOTORCYCLE; HELMET REQUIRED
1135,INCITING TO RIOT
1136,UNDERAGE DRIVING UNDER THE INFLUENCE
1137,DISTURBING THE PEACE / SIMPLE ASSAULT
1138,UNLAWFUL USE OF A CELLULAR TRACKING DEVICE
1139,"DISTRIBUTION OF SCHEDULE II, FENTANYL"
1140,BURG/S NON RES DAY FORCE
1141,ABUSE AND NEGLECT OF ADULTS
1142,OBSTRUCTION OF JUSTICE - VANDALISM OR DESTRUCTION
1143,TRAFFIC INCIDENT
1144,MIRRORS REQ ON VEH
1145,SECOND DEGREE SEXUAL BATTERY : AGGRAVATED WITH SERIOUS INJURY/RUBBING/TOUCHING
1146,POSS OF FIREWORKS
1147,PARKING OF SEMI TRAILER PROHIBITED
1148,DISCHARGE FIREARMS/CC
1149,VIOLATION OF DRUG FREE ZONE
1150,OTHER/UNLISTED STATUTE
1151,PROFANITY PROHIBITED
1152,DOMESTIC ABUSE AGGRAVATED BATTERY - PREGNANT VICTIM
1153,BARRICADES/CC
1154,"OPERATE OR PERMIT OPERATION OF SOUND AMPLIFICATION SYSTEM, THAT PRODUCES LOUD SOUND"
1155,UNLAWFULLY SUPPLYING ANY PRODUCT FOR THE PURPOSE OF FALSIFYING A SCREENING TEST
1156,SPECIAL RESTRICTIONS ON LAMPS
1157,COMMAND TO DISPERSE; FAILURE TO COMPLY
1158,RAPE/SIMPLE (ANAL)
1159,FIRE PREVENTION INTERFERENCE
1160,USE OF CERTAIN WIRELESS TELECOMMUNICATIONS DEVICES BY CERTAIN DRIVERS PROHIBITED
1161,UNLAWFUL PURCHASE OF ALCOHOLIC BEVERAGES BY PERSONS ON BEHALF OF PERSONS UNDER TWENTY-ONE
1162,CUT ACROSS PRIV PROP
1163,FRAUDULENT USE OF AN IDENTIFICATION CARD
1164,WHEN OVERTAKING ON THE RIGHT IS PERMITTED
1165,"INTERSECTION - STOPPING, STANDING OR PARKING PROHIBITED"
1166,DWI (CC) CHILD ENDANGERMENT LAW
1167,OBSTRUCTION OF JUSTICE - COUNTERFEITING OR FORGERY
1168,"RETALIATION BY A MINOR AGAINST A PARENT, LEGAL CUSTODIAN, WITNESS OR COMPLAINANT"
1169,SMOKING IN MOTOR VEHICLES PROHIBITED; PENALTIES
1170,BURG/SIMP RES NIGHT NO FORCE
1171,USE OF LASER POINTER
1172,SMOKING IN MOTOR VEHICLES PROHIBITED
1173,MODIFIED EXHAUST
1174,"DISPLAY OF PATENTLY OBSCENE WORDS, PHOTOGRAPHS, AND DEPICTION"
1175,BURG/SIMP RES DAY NO FORCE
1176,TRANSACTIONS INVOLVING PROCEEDS FROM DRUG OFFENSES
1177,DRAG RACING W/ INJURY OR DEATH
1178,DWI; 1ST OFFENSE
